491,11248,26451,30557,30559,31391,35353,56791,60255,68232,hour,DATE
14.916666666666666,25.416666666666668,12.25,12.083333333333334,25.583333333333332,10.5,5.833333333333333,23.916666666666668,14.75,12.333333333333334,2.0,2021-07-01
34.416666666666664,26.666666666666668,26.833333333333332,29.0,47.833333333333336,17.333333333333332,12.666666666666666,54.75,34.25,23.916666666666668,8.0,2021-07-01
127.25,66.58333333333333,51.75,68.58333333333333,94.91666666666667,33.916666666666664,37.666666666666664,121.16666666666667,64.91666666666667,52.833333333333336,14.0,2021-07-01
256.0,113.66666666666667,99.0,115.41666666666667,175.33333333333334,63.333333333333336,32.333333333333336,123.0,99.83333333333333,79.41666666666667,20.0,2021-07-01
20.5,12.416666666666666,7.75,8.416666666666666,11.083333333333334,6.166666666666667,3.75,11.583333333333334,9.25,8.916666666666666,2.0,2021-07-02
50.333333333333336,20.333333333333332,17.833333333333332,26.25,36.5,13.333333333333334,8.166666666666666,35.083333333333336,27.166666666666668,22.416666666666668,8.0,2021-07-02
87.75,35.916666666666664,35.5,47.666666666666664,82.58333333333333,22.5,17.166666666666668,66.66666666666667,41.666666666666664,47.75,14.0,2021-07-02
194.91666666666666,70.08333333333333,58.5,97.41666666666667,196.33333333333334,46.0,10.75,161.25,69.83333333333333,94.16666666666667,20.0,2021-07-02
13.083333333333334,5.083333333333333,3.6666666666666665,4.75,8.416666666666666,2.8333333333333335,1.9166666666666667,6.333333333333333,6.333333333333333,5.5,2.0,2021-07-03
23.416666666666668,8.833333333333334,8.833333333333334,12.583333333333334,21.833333333333332,4.583333333333333,3.5,19.416666666666668,10.416666666666666,13.0,8.0,2021-07-03
61.5,22.916666666666668,25.333333333333332,32.916666666666664,63.666666666666664,15.25,5.0,53.916666666666664,25.166666666666668,29.916666666666668,14.0,2021-07-03
166.5,56.166666666666664,72.41666666666667,92.91666666666667,193.33333333333334,40.666666666666664,10.416666666666666,149.66666666666666,49.666666666666664,64.08333333333333,20.0,2021-07-03
20.666666666666668,11.083333333333334,4.666666666666667,6.25,11.25,5.25,3.0833333333333335,10.083333333333334,6.166666666666667,8.333333333333334,2.0,2021-07-04
37.083333333333336,14.5,9.833333333333334,17.333333333333332,30.25,7.333333333333333,5.666666666666667,31.5,15.166666666666666,16.916666666666668,8.0,2021-07-04
91.16666666666667,37.583333333333336,37.333333333333336,46.083333333333336,86.75,20.333333333333332,11.083333333333334,95.25,34.0,40.25,14.0,2021-07-04
223.08333333333334,84.33333333333333,94.33333333333333,109.41666666666667,221.16666666666666,53.0,15.333333333333334,29.333333333333332,67.66666666666667,81.91666666666667,20.0,2021-07-04
23.25,12.75,7.166666666666667,10.916666666666666,14.666666666666666,5.916666666666667,5.583333333333333,15.416666666666666,8.916666666666666,12.75,2.0,2021-07-05
46.75,21.25,15.166666666666666,19.666666666666668,33.75,9.666666666666666,9.0,37.0,20.833333333333332,26.583333333333332,8.0,2021-07-05
164.33333333333334,67.5,55.25,69.08333333333333,131.16666666666666,36.333333333333336,15.5,145.41666666666666,54.583333333333336,54.916666666666664,14.0,2021-07-05
299.75,124.25,112.41666666666667,136.16666666666666,263.9166666666667,72.33333333333333,15.583333333333334,139.5,91.75,82.41666666666667,20.0,2021-07-05
31.416666666666668,23.416666666666668,9.0,12.583333333333334,20.666666666666668,7.75,6.166666666666667,17.416666666666668,9.75,11.25,2.0,2021-07-06
68.5,37.0,21.5,27.083333333333332,55.25,14.166666666666666,20.166666666666668,55.5,29.333333333333332,26.666666666666668,8.0,2021-07-06
144.83333333333334,71.5,50.583333333333336,56.083333333333336,115.16666666666667,29.583333333333332,27.75,121.66666666666667,58.666666666666664,49.833333333333336,14.0,2021-07-06
237.75,114.91666666666667,93.91666666666667,116.08333333333333,222.58333333333334,51.833333333333336,18.25,84.66666666666667,76.91666666666667,70.41666666666667,20.0,2021-07-06
33.5,20.666666666666668,10.416666666666666,12.333333333333334,23.0,8.916666666666666,7.916666666666667,20.083333333333332,11.25,12.5,2.0,2021-07-07
62.083333333333336,32.333333333333336,21.5,25.5,51.166666666666664,14.75,8.833333333333334,53.0,24.583333333333332,26.75,8.0,2021-07-07
162.83333333333334,67.66666666666667,60.416666666666664,53.5,132.66666666666666,25.333333333333332,18.0,150.25,59.75,57.0,14.0,2021-07-07
269.5833333333333,121.33333333333333,108.25,99.75,209.0,56.416666666666664,18.166666666666668,97.16666666666667,96.25,87.41666666666667,20.0,2021-07-07
24.166666666666668,17.083333333333332,10.833333333333334,8.833333333333334,19.666666666666668,6.916666666666667,7.916666666666667,18.083333333333332,10.333333333333334,12.166666666666666,2.0,2021-07-08
66.91666666666667,29.5,26.666666666666668,25.333333333333332,50.25,13.833333333333334,13.75,52.666666666666664,26.5,28.0,8.0,2021-07-08
139.08333333333334,56.25,50.5,49.0,128.83333333333334,29.083333333333332,15.916666666666666,112.83333333333333,56.75,52.166666666666664,14.0,2021-07-08
276.75,120.5,100.5,104.75,239.75,59.916666666666664,18.666666666666668,159.66666666666666,86.58333333333333,81.91666666666667,20.0,2021-07-08
23.416666666666668,12.416666666666666,6.083333333333333,6.916666666666667,19.25,5.75,3.4166666666666665,11.833333333333334,8.666666666666666,8.25,2.0,2021-07-09
49.916666666666664,26.25,24.333333333333332,24.5,60.083333333333336,15.083333333333334,8.416666666666666,45.833333333333336,26.583333333333332,23.0,8.0,2021-07-09
111.66666666666667,42.666666666666664,51.833333333333336,55.666666666666664,132.33333333333334,32.166666666666664,16.0,106.91666666666667,44.75,42.25,14.0,2021-07-09
195.16666666666666,80.58333333333333,91.41666666666667,99.41666666666667,241.16666666666666,58.25,13.0,155.66666666666666,73.08333333333333,75.5,20.0,2021-07-09
9.666666666666666,5.333333333333333,5.25,4.75,8.5,5.5,2.3333333333333335,8.5,3.6666666666666665,3.5,2.0,2021-07-10
25.75,11.916666666666666,12.416666666666666,13.166666666666666,29.916666666666668,5.833333333333333,3.8333333333333335,28.416666666666668,9.833333333333334,6.333333333333333,8.0,2021-07-10
60.083333333333336,28.75,32.25,34.75,81.33333333333333,17.583333333333332,4.5,69.5,21.25,18.5,14.0,2021-07-10
151.83333333333334,58.416666666666664,79.0,82.33333333333333,199.33333333333334,40.083333333333336,12.25,164.58333333333334,51.666666666666664,41.0,20.0,2021-07-10
18.666666666666668,11.0,6.583333333333333,6.75,14.25,4.916666666666667,5.666666666666667,12.166666666666666,7.333333333333333,7.083333333333333,2.0,2021-07-11
33.833333333333336,20.333333333333332,12.25,14.416666666666666,34.333333333333336,8.083333333333334,7.25,31.833333333333332,13.75,13.25,8.0,2021-07-11
91.16666666666667,45.083333333333336,36.583333333333336,42.25,98.16666666666667,23.25,12.0,86.91666666666667,35.583333333333336,26.416666666666668,14.0,2021-07-11
222.58333333333334,104.66666666666667,99.83333333333333,110.08333333333333,254.58333333333334,52.25,15.833333333333334,6.0,73.5,51.583333333333336,20.0,2021-07-11
19.0,15.0,6.333333333333333,7.833333333333333,20.666666666666668,5.166666666666667,5.083333333333333,11.833333333333334,9.25,4.75,2.0,2021-07-12
56.666666666666664,21.5,11.666666666666666,21.75,48.333333333333336,10.916666666666666,8.166666666666666,38.25,16.916666666666668,12.583333333333334,8.0,2021-07-12
177.41666666666666,88.66666666666667,49.25,77.5,186.16666666666666,41.166666666666664,17.916666666666668,164.58333333333334,50.916666666666664,49.0,14.0,2021-07-12
242.25,137.66666666666666,85.25,130.16666666666666,300.5833333333333,71.16666666666667,17.583333333333332,122.83333333333333,74.08333333333333,75.08333333333333,20.0,2021-07-12
25.25,15.75,5.75,13.083333333333334,26.083333333333332,6.333333333333333,5.833333333333333,16.583333333333332,9.333333333333334,8.833333333333334,2.0,2021-07-13
65.5,34.75,17.583333333333332,24.833333333333332,62.416666666666664,13.666666666666666,9.666666666666666,50.916666666666664,20.333333333333332,21.083333333333332,8.0,2021-07-13
136.0,76.08333333333333,39.833333333333336,59.25,134.33333333333334,28.666666666666668,40.333333333333336,124.83333333333333,50.25,46.916666666666664,14.0,2021-07-13
241.33333333333334,118.91666666666667,80.91666666666667,117.33333333333333,230.91666666666666,61.916666666666664,54.833333333333336,112.16666666666667,70.5,74.0,20.0,2021-07-13
37.166666666666664,16.75,7.25,11.333333333333334,28.0,8.333333333333334,12.166666666666666,20.083333333333332,7.666666666666667,9.333333333333334,2.0,2021-07-14
52.0,32.333333333333336,17.916666666666668,28.833333333333332,60.416666666666664,15.083333333333334,9.25,51.166666666666664,22.916666666666668,24.666666666666668,8.0,2021-07-14
